,Store,Date,Weekly_Sales,Type,Temperature,Fuel_Price,PROMO1,PROMO2,PROMO3,PROMO4,PROMO5,CPI,IsHoliday,date,year,month,week,day
2317,18,7/27/2012,924506.26,B,72.97,3.701,4182.36,117.52,5.9,3944.27,4654.0,138.2033871,0,2012-07-27,2012,Jul,30,27
2318,18,7/29/2011,954148.64,B,73.85,3.898,6280.4284,723.2024,258.11120000000005,2457.5688,5752.7256,135.9639355,0,2011-07-29,2011,Jul,30,29
2319,18,7/30/2010,1078557.6199999999,B,75.79,2.792,2073.9031999999997,170.7584,746.6796,332.18120000000005,3983.0892,132.5983871,0,2010-07-30,2010,Jul,30,30
2320,18,7/6/2012,1158247.31,B,76.08,3.538,7264.07,216.52,104.43,5508.05,4833.1,138.2296333,0,2012-07-06,2012,Jul,27,6
2321,18,7/8/2011,1048802.62,B,73.12,3.784,10305.2956,7215.134,1542.7316,4349.4416,11953.3648,135.6283333,0,2011-07-08,2011,Jul,27,8
2322,18,7/9/2010,1171391.41,B,79.75,2.806,7155.7776,3303.8912,577.7368,2125.0604000000003,9156.3676,132.5461333,0,2010-07-09,2010,Jul,27,9
2323,18,8/12/2011,928470.83,B,73.57,3.88,10853.1676,7371.835199999999,503.0872,3873.0847999999996,8937.243600000002,136.144129,0,2011-08-12,2011,Aug,32,12
2324,18,8/13/2010,1084722.78,B,74.19,2.81,6087.197999999999,2405.1284,429.7200000000001,2040.092,7349.765999999999,132.63,0,2010-08-13,2010,Aug,32,13
2325,18,8/19/2011,932679.79,B,69.24,3.82,9897.006,6706.379600000001,405.66880000000003,3212.0656,7089.838,136.183129,0,2011-08-19,2011,Aug,33,19
2326,18,8/20/2010,1141860.67,B,71.76,2.796,4786.5352,1531.746,505.9903999999999,915.8196,5454.7192000000005,132.6616129,0,2010-08-20,2010,Aug,33,20
2327,18,8/26/2011,1147906.46,B,70.32,3.796,8884.3184,2411.522,431.0464,2145.0372,6296.0148,136.2136129,0,2011-08-26,2011,Aug,34,26
2328,18,8/27/2010,1214302.76,B,67.05,2.77,2004.2484,822.7059999999999,1003.9975999999999,548.9816000000001,4032.2316000000005,132.6932258,0,2010-08-27,2010,Aug,34,27
2329,18,8/5/2011,1002806.39,B,74.58,3.903,8965.029999999999,7144.0024,1631.0072,4422.0596000000005,13110.3544,136.0540323,0,2011-08-05,2011,Aug,31,5
2330,18,8/6/2010,1166117.85,B,73.67,2.792,6495.327200000001,2364.1184000000003,861.8084,2503.1232,11869.5448,132.6141935,0,2010-08-06,2010,Aug,31,6
2331,18,9/10/2010,1011201.12,B,67.09,2.717,955.9516,14879.1924,52015.36800000001,323.25120000000004,2367.2508000000003,132.7564516,1,2010-09-10,2010,Sep,36,10
2332,18,9/16/2011,845715.37,B,66.23,3.809,10585.9956,7088.852000000001,327.82199999999995,3279.5712,7098.525600000001,136.3145,0,2011-09-16,2011,Sep,37,16
2333,18,9/17/2010,997998.21,B,60.94,2.716,4261.8472,1151.4288000000001,818.4748000000001,1241.0424,6015.8272,132.7670667,0,2010-09-17,2010,Sep,37,17
2334,18,9/2/2011,540922.94,B,68.23,3.784,8844.977200000001,6822.828,2086.3,4856.8292,13813.506800000001,136.2440968,0,2011-09-02,2011,Sep,35,2
2335,18,9/23/2011,853073.17,B,60.44,3.758,8047.470800000001,3263.2832000000008,585.5936,2067.6028,6524.9636,136.367,0,2011-09-23,2011,Sep,38,23
2336,18,9/24/2010,950862.92,B,64.82,2.718,2139.6072000000004,820.2040000000002,831.8308000000001,669.91,3973.4576,132.7619333,0,2010-09-24,2010,Sep,38,24
2337,18,9/3/2010,1187359.77,B,75.42,2.735,5324.963199999999,2263.7972,1464.8808,2718.9132,15651.517600000003,132.7248387,0,2010-09-03,2010,Sep,35,3
2338,18,9/30/2011,847348.08,B,69.01,3.684,6838.3776,750.5532000000001,557.168,813.8648000000001,6205.052800000001,136.4195,0,2011-09-30,2011,Sep,39,30
2339,18,9/9/2011,951549.61,B,68.11,3.809,1702.4456,6988.4064,56084.1008,947.1059999999999,2491.7088,136.2745806,1,2011-09-09,2011,Sep,36,9
2340,19,1/13/2012,1182198.7,A,37.08,3.666,3504.09,11505.42,291.37,1698.88,5451.32,136.753,0,2012-01-13,2012,Jan,2,13
2341,19,1/14/2011,1181204.53,A,21.68,3.367,4340.2288,13012.476400000001,54.498000000000005,1526.2212000000002,4151.0768,132.9510645,0,2011-01-14,2011,Jan,2,14
2342,19,1/20/2012,1237104.73,A,23.44,3.705,5571.99,5702.57,225.06,1122.08,2863.93,136.8564194,0,2012-01-20,2012,Jan,3,20
2343,19,1/21/2011,1212967.84,A,22.8,3.391,5640.140799999999,6651.9896,58.39679999999999,1975.9056,3519.6576,133.0285161,0,2011-01-21,2011,Jan,3,21
2344,19,1/27/2012,1279623.26,A,32.41,3.737,3112.37,4031.78,289.74,20.97,2353.81,136.9598387,0,2012-01-27,2012,Jan,4,27
2345,19,1/28/2011,1284185.49,A,20.66,3.402,4159.2512,4523.512,96.53119999999998,1065.9460000000001,2909.1687999999995,133.1059677,0,2011-01-28,2011,Jan,4,28
2346,19,1/6/2012,1266570.4,A,31.84,3.585,9970.68,26073.98,233.88,1552.93,10335.05,136.698129,0,2012-01-06,2012,Jan,1,6
2347,19,1/7/2011,1224175.99,A,31.34,3.351,14556.3136,15448.988000000001,111.7248,12166.2608,5469.5988,132.8823226,0,2011-01-07,2011,Jan,1,7
2348,19,10/1/2010,1379456.3,A,59.91,2.84,5438.6672,1678.5084,3148.5552000000002,3018.3308,17460.1996,132.7568,0,2010-10-01,2010,Oct,39,1
2349,19,10/14/2011,1318905.53,A,61.86,3.744,10660.883999999998,7369.414400000001,358.32480000000004,3279.5712,7314.174400000001,136.5150968,0,2011-10-14,2011,Oct,41,14
2350,19,10/15/2010,1369317.63,A,51.32,2.999,4969.482400000001,2479.2907999999998,730.7012,1394.0484,6404.6032,132.7633548,0,2010-10-15,2010,Oct,41,15
2351,19,10/21/2011,1374863.1,A,52.05,3.757,7532.8612,2339.8356,589.2096,1357.2964000000002,6580.878000000001,136.5017742,0,2011-10-21,2011,Oct,42,21
2352,19,10/22/2010,1357154.71,A,48.45,3.049,3480.9608000000003,969.5632,943.8152,523.9316,5054.9276,132.8170968,0,2010-10-22,2010,Oct,42,22
2353,19,10/28/2011,1396612.36,A,46.49,3.757,5605.6536,724.6871999999998,639.7536,712.4792,6018.3068,136.4884516,0,2011-10-28,2011,Oct,43,28
2354,19,10/29/2010,1404576.48,A,56.11,3.055,3023.5175999999997,355.436,1176.8424,375.5575999999999,4784.1084,132.8708387,0,2010-10-29,2010,Oct,43,29
2355,19,10/7/2011,1461718.87,A,53.1,3.775,9898.2612,7099.094,1693.5379999999998,5094.442800000001,13554.163600000002,136.472,0,2011-10-07,2011,Oct,40,7
2356,19,10/8/2010,1428960.72,A,53.74,2.903,5653.565600000001,2727.8808000000004,2013.04,2379.8651999999997,12319.555999999999,132.7516667,0,2010-10-08,2010,Oct,40,8
2357,19,11/11/2011,1502078.93,A,48.22,3.719,27064.58,16590.75,502.96,8568.62,6349.89,136.4618065,0,2011-11-11,2011,Nov,45,11
2358,19,11/12/2010,1490235.86,A,40.3,3.065,6220.2336,3495.5508,471.3604000000001,1749.5216,7312.680399999999,132.9783226,0,2010-11-12,2010,Nov,45,12
2359,19,11/18/2011,1411835.57,A,48.21,3.717,10100.14,1785.29,92.36,978.96,7776.94,136.4666667,0,2011-11-18,2011,Nov,46,18
2360,19,11/19/2010,1377593.1,A,44.22,3.138,3638.518,1226.558,864.8632000000001,540.8608,4392.902,132.9172,0,2010-11-19,2010,Nov,46,19
2361,19,11/25/2011,1974646.78,A,42.75,3.689,1328.35,1436.52,88805.58,23.79,1869.98,136.4788,1,2011-11-25,2011,Nov,47,25
2362,19,11/26/2010,1993367.83,A,42.62,3.186,3244.4048,33159.53599999999,25507.631999999998,639.9684,3033.4188,132.8369333,1,2010-11-26,2010,Nov,47,26
2363,19,11/4/2011,1480289.64,A,44.97,3.738,8969.83,5936.6368,2083.7144000000003,4472.4344,15755.9028,136.475129,0,2011-11-04,2011,Nov,44,4
2364,19,11/5/2010,1435379.25,A,41.78,3.049,6527.478400000001,4041.9495999999995,2674.5135999999998,2508.2404,13318.1708,132.9245806,0,2010-11-05,2010,Nov,44,5
2365,19,12/10/2010,1799070.98,A,25.12,3.255,5944.9852,2409.5212,2056.4800000000005,2000.3935999999999,8471.7808,132.6764,0,2010-12-10,2010,Dec,49,10
2366,19,12/16/2011,1852179.1500000001,A,37.07,3.611,5307.81,292.4,825.0,489.96,4799.18,136.5335161,0,2011-12-16,2011,Dec,50,16
2367,19,12/17/2010,1911967.44,A,26.83,3.301,5067.321999999999,1570.8120000000001,700.8711999999999,1084.7024000000001,5325.3716,132.6804516,0,2010-12-17,2010,Dec,50,17
2368,19,12/2/2011,1484708.38,A,45.67,3.666,7197.6,239.76,9191.67,4716.48,28279.83,136.4909333,0,2011-12-02,2011,Dec,48,2
2369,19,12/23/2011,2480159.47,A,36.09,3.587,3124.45,475.86,1902.55,145.88,3248.83,136.5883871,0,2011-12-23,2011,Dec,51,23
2370,19,12/24/2010,2678206.42,A,26.05,3.309,2732.5988,166.886,1035.8336,469.25800000000004,3993.0528000000004,132.7477419,0,2010-12-24,2010,Dec,51,24
2371,19,12/3/2010,1615987.96,A,36.64,3.2,7426.686,3656.9939999999997,2933.3024,2684.1356,13111.560800000001,132.7566667,0,2010-12-03,2010,Dec,48,3
2372,19,12/30/2011,1405168.06,A,31.65,3.566,6234.22,50438.17,210.34,1457.96,2373.94,136.6432581,1,2011-12-30,2011,Dec,52,30
2373,19,12/31/2010,1275146.94,A,28.65,3.336,3821.0452,37268.627199999995,21290.312800000003,733.5067999999999,2884.5956,132.8150323,1,2010-12-31,2010,Dec,52,31
2374,19,12/9/2011,1713769.06,A,40.18,3.627,7210.8,9.5,481.91,4650.7,11954.56,136.5030667,0,2011-12-09,2011,Dec,49,9
2375,19,2/10/2012,1499496.67,A,32.61,3.826,12739.73,8415.91,279.21,16150.68,7888.04,137.1666774,1,2012-02-10,2012,Feb,6,10
2376,19,2/11/2011,1430851.11,A,21.79,3.416,11473.811199999998,4362.6272,12883.583999999999,10094.2348,6051.5532,133.260871,1,2011-02-11,2011,Feb,6,11
2377,19,2/12/2010,1536549.95,A,23.22,2.94,1832.9135999999999,18694.4288,38030.592399999994,323.05879999999996,2650.0356,131.5866129,1,2010-02-12,2010,Feb,6,12
2378,19,2/17/2012,1424720.27,A,30.95,3.874,14910.8,14860.19,82.94,11200.69,7571.06,137.2583103,0,2012-02-17,2012,Feb,7,17
2379,19,2/18/2011,1457270.16,A,34.74,3.42,6882.2712,8461.159599999999,77.17479999999999,2599.2372,4049.6088000000004,133.3701429,0,2011-02-18,2011,Feb,7,18
2380,19,2/19/2010,1515976.11,A,28.57,2.909,5501.043199999999,2511.8464000000004,828.2492,1347.6775999999998,5679.0816,131.637,0,2010-02-19,2010,Feb,7,19
2381,19,2/24/2012,1352470.09,A,33.91,3.917,13926.46,11835.35,2.8,4929.34,6287.18,137.3411034,0,2012-02-24,2012,Feb,8,24
2382,19,2/25/2011,1296658.47,A,23.24,3.452,4243.3099999999995,3328.1204,279.6548,1294.5456,2865.0728000000004,133.4921429,0,2011-02-25,2011,Feb,8,25
2383,19,2/26/2010,1373270.06,A,30.33,2.91,3212.0444,1116.866,957.6848,567.6060000000001,4037.902,131.686,0,2010-02-26,2010,Feb,8,26
2384,19,2/3/2012,1345311.65,A,36.22,3.796,51879.66,6433.83,394.18,52739.02,6473.61,137.0632581,0,2012-02-03,2012,Feb,5,3
2385,19,2/4/2011,1370562.1099999999,A,21.02,3.4,15916.064399999997,13495.3172,768.5535999999998,12261.3076,5766.0312,133.1834194,0,2011-02-04,2011,Feb,5,4
2386,19,2/5/2010,1507637.17,A,20.96,2.954,6463.5212,2684.0756,2537.0936000000006,2415.5372,10717.781200000001,131.5279032,0,2010-02-05,2010,Feb,5,5
2387,19,3/11/2011,1351450.43,A,35.59,3.752,11050.087999999998,8881.077200000002,249.65879999999999,4428.38,5008.0964,133.7361429,0,2011-03-11,2011,Mar,10,11
2388,19,3/12/2010,1467889.2,A,39.06,2.938,7231.906400000002,3495.5508,533.6723999999999,2266.8008,8543.6492,131.784,0,2010-03-12,2010,Mar,10,12
2389,19,3/16/2012,1312849.1,A,48.2,4.021,8353.56,84.57,3.04,3175.2,2613.7,137.5843871,0,2012-03-16,2012,Mar,11,16
2390,19,3/18/2011,1257972.3699999999,A,40.32,3.796,11467.12,6756.804399999999,198.1968,3795.0960000000005,5752.850800000001,133.8492258,0,2011-03-18,2011,Mar,11,18
2391,19,3/19/2010,1332940.35,A,43.74,2.96,5978.783600000001,2457.172,797.1128,1265.1816000000001,5368.105600000001,131.8242903,0,2010-03-19,2010,Mar,11,19
2392,19,3/2/2012,1308977.05,A,34.83,3.983,28177.29,3485.95,22.78,31324.8,2851.55,137.4238966,0,2012-03-02,2012,Mar,9,2
2393,19,3/23/2012,1342254.55,A,56.72,4.054,6048.55,170.78,1.02,986.74,2684.83,137.6552903,0,2012-03-23,2012,Mar,12,23
2394,19,3/25/2011,1266564.94,A,33.26,3.789,7160.905599999999,3602.7296,280.86960000000005,2041.3903999999998,4556.8931999999995,133.9587419,0,2011-03-25,2011,Mar,12,25
2395,19,3/26/2010,1427023.45,A,39.07,2.963,3408.39,1195.9744,884.0440000000001,613.1404,4246.2372,131.863129,0,2010-03-26,2010,Mar,12,26
2396,19,3/30/2012,1327139.35,A,43.47,4.098,9356.36,134.4,6.75,2056.18,3420.94,137.7261935,0,2012-03-30,2012,Mar,13,30
2397,19,3/4/2011,1433569.44,A,29.28,3.605,21431.1752,11267.9,872.5536000000002,15728.9944,6000.3668,133.6141429,0,2011-03-04,2011,Mar,9,4
2398,19,3/5/2010,1495844.57,A,32.92,2.919,6796.8272,3689.3912,2592.7448,2653.8271999999997,11743.163999999999,131.735,0,2010-03-05,2010,Mar,9,5
2399,19,3/9/2012,1358816.46,A,38.15,4.021,6724.01,745.75,2.68,1532.63,3952.89,137.5066897,0,2012-03-09,2012,Mar,10,9
2400,19,4/1/2011,1305950.22,A,30.68,3.811,19349.5988,4750.89,1230.108,13923.144400000001,7147.175199999999,134.0682581,0,2011-04-01,2011,Apr,13,1
2401,19,4/13/2012,1365098.46,A,44.42,4.187,5254.86,12590.76,22.55,1818.94,3264.93,137.868,0,2012-04-13,2012,Apr,15,13
2402,19,4/15/2011,1392093.04,A,48.67,3.981,11232.1668,7893.439600000001,225.0036,3503.9308,5777.947999999999,134.2784667,0,2011-04-15,2011,Apr,15,15
2403,19,4/16/2010,1460354.67,A,49.67,3.01,7473.157199999999,4137.647199999999,585.4632,1762.9508,6372.184800000001,131.9809,0,2010-04-16,2010,Apr,15,16
2404,19,4/2/2010,1642970.27,A,45.26,2.957,7729.8032,4590.0056,2717.7784,3041.7771999999995,13614.950799999999,131.9019677,0,2010-04-02,2010,Apr,13,2
2405,19,4/20/2012,1255087.26,A,55.2,4.17,6304.48,5712.68,34.16,1321.97,3751.92,137.9230667,0,2012-04-20,2012,Apr,16,20
2406,19,4/22/2011,1514288.82,A,41.66,4.061,9324.5912,4254.2068,80.3468,2992.7287999999994,5690.1651999999995,134.3571,0,2011-04-22,2011,Apr,16,22
2407,19,4/23/2010,1456793.33,A,46.87,3.021,4690.0788,1222.3644,833.5984000000001,831.2988,4737.3648,132.0226667,0,2010-04-23,2010,Apr,16,23
2408,19,4/27/2012,1285897.24,A,42.45,4.163,3735.3,-265.76,52.82,67.72,2959.27,137.9781333,0,2012-04-27,2012,Apr,17,27
2409,19,4/29/2011,1297237.7,A,54.23,4.117,6519.913599999999,691.5424,44.012,1191.1452,3823.64,134.4357333,0,2011-04-29,2011,Apr,17,29
2410,19,4/30/2010,1405065.57,A,49.89,3.042,3543.8867999999998,348.75879999999995,1089.8648,425.5664,5112.4576,132.0644333,0,2010-04-30,2010,Apr,17,30
2411,19,4/6/2012,1631737.68,A,40.23,4.143,9337.26,3117.7316000000005,52.59,2949.23,5996.69,137.7970968,0,2012-04-06,2012,Apr,14,6
2412,19,4/8/2011,1419911.91,A,41.26,3.895,11064.4104,8450.097600000001,954.1051999999999,4259.16,9385.9848,134.1777742,0,2011-04-08,2011,Apr,14,8
2413,19,4/9/2010,1489613.32,A,55.66,2.992,8852.8552,5103.1564,2021.2120000000002,2775.4524000000006,11717.465999999999,131.9408065,0,2010-04-09,2010,Apr,14,9
2414,19,5/11/2012,1442873.22,A,55.33,4.055,10882.1,3593.7768,30.22,1751.72,3236.51,138.0882667,0,2012-05-11,2012,May,19,11
2415,19,5/13/2011,1429143.06,A,54.2,4.211,10178.793599999999,7625.4972,185.42680000000001,3329.0948,5234.048,134.593,0,2011-05-13,2011,May,19,13
2416,19,5/14/2010,1437319.45,A,46.53,3.112,7980.9776,4832.4936,411.7104,1954.9672,6102.192000000001,132.152129,0,2010-05-14,2010,May,19,14
2417,19,5/18/2012,1366937.1,A,58.81,4.029,12613.98,2851.7147999999997,11.5,1705.28,3600.79,138.1065806,0,2012-05-18,2012,May,20,18
2418,19,5/20/2011,1355234.3,A,52.8,4.202,10046.701599999999,6274.000400000001,147.094,2959.7811999999994,5457.862400000001,134.6803871,0,2011-05-20,2011,May,20,20
2419,19,5/21/2010,1377716.17,A,57.53,3.096,6404.046000000001,2499.1516,664.6224000000001,1149.7615999999998,5363.397199999999,132.2230323,0,2010-05-21,2010,May,20,21
2420,19,5/25/2012,1485540.28,A,67.79,3.979,10665.28,1651.9864000000002,1095.85,1053.96,2647.45,138.1101935,0,2012-05-25,2012,May,21,25
2421,19,5/27/2011,1388553.11,A,63.2,4.134,9152.846,2069.132,167.74880000000002,1295.6964,5019.8956,134.7677742,0,2011-05-27,2011,May,21,27
2422,19,5/28/2010,1648882.62,A,68.85,3.046,5228.464800000001,1048.9252000000001,741.5436,762.2924,5312.001199999999,132.2939355,0,2010-05-28,2010,May,21,28
2423,19,5/4/2012,1405007.44,A,50.76,4.124,21028.84,532.0,122.17,7269.47,2609.22,138.0332,0,2012-05-04,2012,May,18,4
2424,19,5/6/2011,1451953.95,A,50.43,4.192,13456.9668,7063.4572,165.57,4659.8132,4422.6856,134.5143667,0,2011-05-06,2011,May,18,6
2425,19,5/7/2010,1566219.77,A,62.54,3.095,8300.4,6926.838000000001,2088.6448000000005,2810.9039999999995,11879.1632,132.1062,0,2010-05-07,2010,May,18,7
2426,19,6/1/2012,1450733.29,A,68.18,3.915,8247.79,36.2,100.6,2171.48,4578.85,138.1138065,0,2012-06-01,2012,Jun,22,1
2427,19,6/10/2011,1467473.6300000001,A,68.26,4.025,9971.775599999999,6601.197999999999,571.5372,4189.3288,10334.9696,134.9425484,0,2011-06-10,2011,Jun,23,10
2428,19,6/11/2010,1410683.94,A,61.64,2.972,7909.955599999999,4260.5456,628.0508,2222.7652,9764.9764,132.4357419,0,2010-06-11,2010,Jun,23,11
2429,19,6/15/2012,1440263.15,A,68.19,3.786,9987.83,697.0,0.05,2837.84,4710.66,138.1295333,0,2012-06-15,2012,Jun,24,15
2430,19,6/17/2011,1418973.6199999999,A,64.02,3.989,10169.2708,7102.201599999999,238.4584,3321.4852,6992.2676,135.0837333,0,2011-06-17,2011,Jun,24,17
2431,19,6/18/2010,1457314.3900000001,A,66.25,2.942,7192.730799999999,2834.3763999999996,472.02799999999996,1478.6612000000002,5502.261600000001,132.4733333,0,2010-06-18,2010,Jun,24,18
2432,19,6/22/2012,1468350.36,A,75.83,3.722,10418.79,1232.8,0.51,2971.07,12187.35,138.1629,0,2012-06-22,2012,Jun,25,22
2433,19,6/24/2011,1440785.7,A,68.4,3.964,10444.8132,5467.135200000001,300.6624,3234.1996000000004,6780.667200000001,135.2652667,0,2011-06-24,2011,Jun,25,24
2434,19,6/25/2010,1450407.32,A,72.3,2.958,5070.2468,1021.4164,653.1064000000001,700.0288,5455.3216,132.4976,0,2010-06-25,2010,Jun,25,25
2435,19,6/29/2012,1379652.65,A,69.92,3.667,11993.32,535.4,60.284,3736.21,3432.8,138.1962667,0,2012-06-29,2012,Jun,26,29
2436,19,6/3/2011,1457345.75,A,66.01,4.069,9638.9688,4964.804,1519.6944,4945.5636,11226.0152,134.8551613,0,2011-06-03,2011,Jun,22,3
2437,19,6/4/2010,1519013.49,A,68.88,3.006,7644.9412,4841.2608,2296.4648,2929.2844,13898.356800000001,132.3648387,0,2010-06-04,2010,Jun,22,4
2438,19,6/8/2012,1390122.11,A,60.19,3.871,10625.25,292.4,51.96,2760.12,6219.56,138.1174194,0,2012-06-08,2012,Jun,23,8
2439,19,7/1/2011,1462731.93,A,67.64,3.916,8479.632,6822.1004,1731.1408000000001,4660.5404,13712.445600000001,135.4468,0,2011-07-01,2011,Jul,26,1
2440,19,7/13/2012,1321741.35,A,73.17,3.689,8183.44,328.2,35.88,2677.28,1877.81,138.263,0,2012-07-13,2012,Jul,28,13
2441,19,7/15/2011,1391580.41,A,73.7,3.915,10138.748,7367.823200000001,238.4584,3644.5512,6961.9896,135.7837419,0,2011-07-15,2011,Jul,28,15
2442,19,7/16/2010,1412157.02,A,74.6,2.933,7399.3644,3284.2328,288.0208,1460.6784,6374.616400000002,132.5667742,0,2010-07-16,2010,Jul,28,16
2443,19,7/2/2010,1549018.68,A,66.25,2.958,6736.0788,3834.0524,2313.798,2975.7464,14816.7828,132.5218667,0,2010-07-02,2010,Jul,26,2
2444,19,7/20/2012,1317672.92,A,76.17,3.732,6029.42,424.15,17.82,3070.32,2610.94,138.2331935,0,2012-07-20,2012,Jul,29,20
2445,19,7/22/2011,1377119.45,A,79.37,3.972,9757.9424,4537.407999999999,167.77759999999998,3396.3856000000005,7046.486,135.8738387,0,2011-07-22,2011,Jul,29,22
2446,19,7/23/2010,1372043.71,A,74.68,2.924,5286.8984,1066.3056,556.2280000000001,742.4524,5208.415599999999,132.5825806,0,2010-07-23,2010,Jul,29,23
2447,19,7/27/2012,1248915.43,A,74.43,3.82,6705.0,282.26,5.43,4414.95,4550.07,138.2033871,0,2012-07-27,2012,Jul,30,27
2448,19,7/29/2011,1298775.8,A,74.86,4.004,7983.434,665.826,172.2096,2568.08,5097.8256,135.9639355,0,2011-07-29,2011,Jul,30,29
2449,19,7/30/2010,1366395.96,A,72.83,2.932,4419.1372,322.592,775.5256000000002,451.3999999999999,4914.48,132.5983871,0,2010-07-30,2010,Jul,30,30
2450,19,7/6/2012,1557120.44,A,76.07,3.646,10945.79,600.3,101.46,6664.35,7855.14,138.2296333,0,2012-07-06,2012,Jul,27,6
2451,19,7/8/2011,1465489.75,A,73.2,3.886,10300.007599999999,6862.1224,1539.2156,4357.374,12026.212,135.6283333,0,2011-07-08,2011,Jul,27,8
2452,19,7/9/2010,1577541.24,A,78.22,2.94,7021.486399999999,4505.795999999999,556.9952000000001,2276.7664,9846.105599999999,132.5461333,0,2010-07-09,2010,Jul,27,9
2453,19,8/12/2011,1360969.45,A,70.92,3.995,10084.094799999999,6976.3432,572.9012,3873.0847999999996,9248.880799999999,136.144129,0,2011-08-12,2011,Aug,32,12
2454,19,8/13/2010,1418027.08,A,72.71,2.923,7329.5796,4392.9812,352.1492,1644.0188,6597.474399999999,132.63,0,2010-08-13,2010,Aug,32,13
2455,19,8/19/2011,1391792.69,A,71.14,3.942,10234.550799999999,6691.403200000001,223.1864,3212.0655999999994,7034.5344000000005,136.183129,0,2011-08-19,2011,Aug,33,19
2456,19,8/20/2010,1419383.19,A,72.22,2.913,5865.3048,1599.8876,544.8564,915.868,5214.2272,132.6616129,0,2010-08-20,2010,Aug,33,20
2457,19,8/26/2011,1547729.24,A,69.34,3.906,8642.4168,5441.1736,387.92119999999994,2972.0712,6446.397999999999,136.2136129,0,2011-08-26,2011,Aug,34,26
2458,19,8/27/2010,1557888.16,A,66.4,2.885,3536.6344,954.1395999999997,968.2404000000001,634.9728,5204.6336,132.6932258,0,2010-08-27,2010,Aug,34,27
2459,19,8/5/2011,1408968.55,A,73.84,4.02,8206.512,6566.188,1591.9216000000001,4373.872,11939.568399999998,136.0540323,0,2011-08-05,2011,Aug,31,5
2460,19,8/6/2010,1492060.89,A,74.2,2.942,7473.334000000002,4763.2564,1215.5384,2543.406,12798.9284,132.6141935,0,2010-08-06,2010,Aug,31,6
2461,19,9/10/2010,1591453.39,A,63.36,2.837,1513.092,16785.6244,55537.984800000006,340.652,2581.65,132.7564516,1,2010-09-10,2010,Sep,36,10
2462,19,9/16/2011,1365633.53,A,62.76,3.937,10499.089199999999,7367.823200000001,279.7484,3296.1627999999996,7040.8632,136.3145,0,2011-09-16,2011,Sep,37,16
2463,19,9/17/2010,1386789.31,A,58.68,2.846,4287.836400000001,1216.006,803.464,1221.2404000000001,5687.240400000001,132.7670667,0,2010-09-17,2010,Sep,37,17
2464,19,9/2/2011,1609951.02,A,69.27,3.879,8814.4544,6822.828,2075.0128,4856.8292,13783.228799999999,136.2440968,0,2011-09-02,2011,Sep,35,2
2465,19,9/23/2011,1300375.76,A,61.32,3.899,8916.2932,5437.2604,452.6832,2869.5172,6552.378,136.367,0,2011-09-23,2011,Sep,38,23
2466,19,9/24/2010,1318343.58,A,63.43,2.837,3564.6560000000004,1217.6735999999999,971.9992,774.1272,5221.4152,132.7619333,0,2010-09-24,2010,Sep,38,24
2467,19,9/3/2010,1623519.6400000001,A,74.69,2.86,5466.534799999999,2850.5692000000004,1392.6708,2839.5575999999996,15118.581199999999,132.7248387,0,2010-09-03,2010,Sep,35,3
2468,19,9/30/2011,1330757.22,A,64.99,3.858,6080.250400000001,703.6039999999999,547.0024,827.2628,5747.2732,136.4195,0,2011-09-30,2011,Sep,39,30
2469,19,9/9/2011,1566712.79,A,68.28,3.93,3064.9996,8985.958400000001,55092.0784,1618.2427999999998,2620.1584,136.2745806,1,2011-09-09,2011,Sep,36,9
2470,20,1/13/2012,1911510.64,A,37.79,3.513,3627.81,18632.14,108.48,847.7,3614.04,212.7386486,0,2012-01-13,2012,Jan,2,13
2471,20,1/14/2011,1884345.01,A,20.39,3.205,6103.0376,8498.7188,110.786,1569.9335999999998,3592.7944,204.7026042,0,2011-01-14,2011,Jan,2,14
2472,20,1/20/2012,1892775.94,A,27.65,3.533,2465.98,5030.4,106.54,999.54,3380.92,212.8336399,0,2012-01-20,2012,Jan,3,20
2473,20,1/21/2011,1781805.66,A,27.43,3.229,4461.3248,5196.5740000000005,106.9252,1620.9096000000002,3660.2372000000005,205.0460497,0,2011-01-21,2011,Jan,3,21
2474,20,1/27/2012,1761016.51,A,37.19,3.567,1023.6,3044.15,106.08,52.87,2447.73,212.9286312,0,2012-01-27,2012,Jan,4,27
2475,20,1/28/2011,1761506.68,A,23.21,3.237,4274.7892,3312.242,121.40119999999999,1378.0788,4496.228,205.3894952,0,2011-01-28,2011,Jan,4,28
2476,20,1/6/2012,1964701.94,A,33.42,3.422,9273.46,45971.43,207.6,1365.38,5460.86,212.5711125,0,2012-01-06,2012,Jan,1,6
2477,20,1/7/2011,1843030.95,A,31.43,3.193,7782.920000000001,13190.8288,92.9928,4392.5596,4085.3508,204.6487803,0,2011-01-07,2011,Jan,1,7
2478,20,10/1/2010,1933719.21,A,61.08,2.707,3775.2852000000003,1301.2412000000002,805.2559999999999,2099.5704,11501.2364,204.8850973,0,2010-10-01,2010,Oct,39,1
2479,20,10/14/2011,2010107.68,A,62.54,3.541,8277.524,3403.0840000000003,263.92,2034.1868,5600.6448,210.4027602,0,2011-10-14,2011,Oct,41,14
2480,20,10/15/2010,1950676.39,A,59.17,2.868,4307.6512,1226.9868,270.7564,1046.8336,5020.1588,205.0137637,0,2010-10-15,2010,Oct,41,15
