Cluster/Country/Region,SubCluster,calweek,brand,dc,product_code,customer_code,Quantity
US,SC2,202106,BRANDA,DC4,PRDCT2,CUSTZ,1592
US,SC2,202107,BRANDA,DC4,PRDCT2,CUSTZ,1572
US,SC2,202108,BRANDA,DC4,PRDCT2,CUSTZ,1566
US,SC2,202109,BRANDA,DC4,PRDCT2,CUSTZ,1601
US,SC2,202110,BRANDA,DC4,PRDCT2,CUSTZ,1573
US,SC2,202111,BRANDA,DC4,PRDCT2,CUSTZ,1606
US,SC2,202112,BRANDA,DC4,PRDCT2,CUSTZ,1550
US,SC2,202113,BRANDA,DC4,PRDCT2,CUSTZ,1627
US,SC2,202114,BRANDA,DC4,PRDCT2,CUSTZ,1630
US,SC2,202115,BRANDA,DC4,PRDCT2,CUSTZ,1581
US,SC2,202116,BRANDA,DC4,PRDCT2,CUSTZ,1630
US,SC2,202117,BRANDA,DC4,PRDCT2,CUSTZ,1589
US,SC2,202118,BRANDA,DC4,PRDCT2,CUSTZ,1602
US,SC2,202119,BRANDA,DC4,PRDCT2,CUSTZ,1590
US,SC2,202120,BRANDA,DC4,PRDCT2,CUSTZ,1634
US,SC2,202121,BRANDA,DC4,PRDCT2,CUSTZ,1528
US,SC2,202122,BRANDA,DC4,PRDCT2,CUSTZ,1677
US,SC2,202123,BRANDA,DC4,PRDCT2,CUSTZ,1575
US,SC2,202124,BRANDA,DC4,PRDCT2,CUSTZ,1614
US,SC2,202125,BRANDA,DC4,PRDCT2,CUSTZ,1589
US,SC2,202126,BRANDA,DC4,PRDCT2,CUSTZ,1591
US,SC2,202127,BRANDA,DC4,PRDCT2,CUSTZ,1598
US,SC2,202128,BRANDA,DC4,PRDCT2,CUSTZ,1595
US,SC2,202129,BRANDA,DC4,PRDCT2,CUSTZ,1619
US,SC2,202130,BRANDA,DC4,PRDCT2,CUSTZ,1575
US,SC2,202131,BRANDA,DC4,PRDCT2,CUSTZ,1605
US,SC2,202132,BRANDA,DC4,PRDCT2,CUSTZ,1571
US,SC2,202133,BRANDA,DC4,PRDCT2,CUSTZ,1637
US,SC2,202134,BRANDA,DC4,PRDCT2,CUSTZ,1583
US,SC2,202135,BRANDA,DC4,PRDCT2,CUSTZ,1593
US,SC2,202136,BRANDA,DC4,PRDCT2,CUSTZ,1560
US,SC2,202137,BRANDA,DC4,PRDCT2,CUSTZ,1536
US,SC2,202138,BRANDA,DC4,PRDCT2,CUSTZ,1594
US,SC2,202139,BRANDA,DC4,PRDCT2,CUSTZ,1600
US,SC2,202140,BRANDA,DC4,PRDCT2,CUSTZ,1638
US,SC2,202141,BRANDA,DC4,PRDCT2,CUSTZ,1604
US,SC2,202142,BRANDA,DC4,PRDCT2,CUSTZ,1614
US,SC2,202143,BRANDA,DC4,PRDCT2,CUSTZ,1583
US,SC2,202144,BRANDA,DC4,PRDCT2,CUSTZ,1591
US,SC2,202145,BRANDA,DC4,PRDCT2,CUSTZ,1594
US,SC2,202146,BRANDA,DC4,PRDCT2,CUSTZ,1581
US,SC2,202147,BRANDA,DC4,PRDCT2,CUSTZ,1563
US,SC2,202148,BRANDA,DC4,PRDCT2,CUSTZ,1564
US,SC2,202149,BRANDA,DC4,PRDCT2,CUSTZ,1626
US,SC2,202150,BRANDA,DC4,PRDCT2,CUSTZ,1611
US,SC2,202151,BRANDA,DC4,PRDCT2,CUSTZ,1635
US,SC2,202152,BRANDA,DC4,PRDCT2,CUSTZ,1655
US,SC2,202201,BRANDA,DC4,PRDCT2,CUSTZ,1669
US,SC2,202202,BRANDA,DC4,PRDCT2,CUSTZ,1641
US,SC2,202203,BRANDA,DC4,PRDCT2,CUSTZ,1521
US,SC2,202204,BRANDA,DC4,PRDCT2,CUSTZ,1570
US,SC2,202205,BRANDA,DC4,PRDCT2,CUSTZ,1590
US,SC2,202206,BRANDA,DC4,PRDCT2,CUSTZ,1673
US,SC2,202207,BRANDA,DC4,PRDCT2,CUSTZ,1538
US,SC2,202208,BRANDA,DC4,PRDCT2,CUSTZ,1687
US,SC2,202209,BRANDA,DC4,PRDCT2,CUSTZ,1598
US,SC2,202210,BRANDA,DC4,PRDCT2,CUSTZ,1579
US,SC2,202211,BRANDA,DC4,PRDCT2,CUSTZ,1614
US,SC2,202212,BRANDA,DC4,PRDCT2,CUSTZ,1520
US,SC2,202213,BRANDA,DC4,PRDCT2,CUSTZ,1571
US,SC2,202214,BRANDA,DC4,PRDCT2,CUSTZ,1605
US,SC2,202215,BRANDA,DC4,PRDCT2,CUSTZ,1580
US,SC2,202216,BRANDA,DC4,PRDCT2,CUSTZ,1554
US,SC2,202217,BRANDA,DC4,PRDCT2,CUSTZ,1603
US,SC2,202218,BRANDA,DC4,PRDCT2,CUSTZ,1560
US,SC2,202219,BRANDA,DC4,PRDCT2,CUSTZ,1633
US,SC2,202220,BRANDA,DC4,PRDCT2,CUSTZ,1558
US,SC2,202221,BRANDA,DC4,PRDCT2,CUSTZ,1580
US,SC2,202222,BRANDA,DC4,PRDCT2,CUSTZ,1539
US,SC2,202223,BRANDA,DC4,PRDCT2,CUSTZ,1555
US,SC2,202224,BRANDA,DC4,PRDCT2,CUSTZ,1608
US,SC2,202225,BRANDA,DC4,PRDCT2,CUSTZ,1599
US,SC2,202226,BRANDA,DC4,PRDCT2,CUSTZ,1610
US,SC2,202227,BRANDA,DC4,PRDCT2,CUSTZ,1679
US,SC2,202228,BRANDA,DC4,PRDCT2,CUSTZ,1615
US,SC2,202229,BRANDA,DC4,PRDCT2,CUSTZ,1562
US,SC2,202230,BRANDA,DC4,PRDCT2,CUSTZ,1587
US,SC2,202231,BRANDA,DC4,PRDCT2,CUSTZ,1574
US,SC2,202232,BRANDA,DC4,PRDCT2,CUSTZ,1563
US,SC2,202233,BRANDA,DC4,PRDCT2,CUSTZ,1506
US,SC2,202234,BRANDA,DC4,PRDCT2,CUSTZ,1607
US,SC2,202235,BRANDA,DC4,PRDCT2,CUSTZ,1588
US,SC2,202236,BRANDA,DC4,PRDCT2,CUSTZ,1586
US,SC2,202237,BRANDA,DC4,PRDCT2,CUSTZ,1609
US,SC2,202238,BRANDA,DC4,PRDCT2,CUSTZ,1594
US,SC2,202239,BRANDA,DC4,PRDCT2,CUSTZ,1561
US,SC2,202240,BRANDA,DC4,PRDCT2,CUSTZ,1539
US,SC2,202241,BRANDA,DC4,PRDCT2,CUSTZ,1565
US,SC2,202242,BRANDA,DC4,PRDCT2,CUSTZ,1557
US,SC2,202243,BRANDA,DC4,PRDCT2,CUSTZ,1591
US,SC2,202244,BRANDA,DC4,PRDCT2,CUSTZ,1590
US,SC2,202245,BRANDA,DC4,PRDCT2,CUSTZ,1646
US,SC2,202246,BRANDA,DC4,PRDCT2,CUSTZ,1640
US,SC2,202247,BRANDA,DC4,PRDCT2,CUSTZ,1578
US,SC2,202248,BRANDA,DC4,PRDCT2,CUSTZ,1628
US,SC2,202249,BRANDA,DC4,PRDCT2,CUSTZ,1620
US,SC2,202250,BRANDA,DC4,PRDCT2,CUSTZ,1607
US,SC2,202251,BRANDA,DC4,PRDCT2,CUSTZ,1565
US,SC2,202252,BRANDA,DC4,PRDCT2,CUSTZ,1623
US,SC2,202301,BRANDA,DC4,PRDCT2,CUSTZ,1563
US,SC2,202302,BRANDA,DC4,PRDCT2,CUSTZ,1573
US,SC2,202303,BRANDA,DC4,PRDCT2,CUSTZ,1530
US,SC2,202304,BRANDA,DC4,PRDCT2,CUSTZ,1595
US,SC2,202305,BRANDA,DC4,PRDCT2,CUSTZ,1662
US,SC2,202306,BRANDA,DC4,PRDCT2,CUSTZ,1606
US,SC2,202307,BRANDA,DC4,PRDCT2,CUSTZ,1571
US,SC2,202308,BRANDA,DC4,PRDCT2,CUSTZ,1598
US,SC2,202309,BRANDA,DC4,PRDCT2,CUSTZ,1641
US,SC2,202310,BRANDA,DC4,PRDCT2,CUSTZ,1557
US,SC2,202311,BRANDA,DC4,PRDCT2,CUSTZ,1588
US,SC2,202312,BRANDA,DC4,PRDCT2,CUSTZ,1616
US,SC2,202313,BRANDA,DC4,PRDCT2,CUSTZ,1552
US,SC2,202314,BRANDA,DC4,PRDCT2,CUSTZ,1639
US,SC2,202315,BRANDA,DC4,PRDCT2,CUSTZ,1615
US,SC2,202001,BRANDA,DC3,PRDCT3,CUSTK,1108
US,SC2,202002,BRANDA,DC3,PRDCT3,CUSTK,1082
US,SC2,202003,BRANDA,DC3,PRDCT3,CUSTK,1055
US,SC2,202004,BRANDA,DC3,PRDCT3,CUSTK,1113
US,SC2,202005,BRANDA,DC3,PRDCT3,CUSTK,1068
US,SC2,202006,BRANDA,DC3,PRDCT3,CUSTK,1100
US,SC2,202007,BRANDA,DC3,PRDCT3,CUSTK,1084
US,SC2,202008,BRANDA,DC3,PRDCT3,CUSTK,1068
US,SC2,202009,BRANDA,DC3,PRDCT3,CUSTK,1101
US,SC2,202010,BRANDA,DC3,PRDCT3,CUSTK,1052
US,SC2,202011,BRANDA,DC3,PRDCT3,CUSTK,1193
US,SC2,202012,BRANDA,DC3,PRDCT3,CUSTK,1080
US,SC2,202013,BRANDA,DC3,PRDCT3,CUSTK,1135
US,SC2,202014,BRANDA,DC3,PRDCT3,CUSTK,1092
US,SC2,202015,BRANDA,DC3,PRDCT3,CUSTK,1130
US,SC2,202016,BRANDA,DC3,PRDCT3,CUSTK,1062
US,SC2,202017,BRANDA,DC3,PRDCT3,CUSTK,1094
US,SC2,202018,BRANDA,DC3,PRDCT3,CUSTK,1055
US,SC2,202019,BRANDA,DC3,PRDCT3,CUSTK,1083
US,SC2,202020,BRANDA,DC3,PRDCT3,CUSTK,1126
US,SC2,202021,BRANDA,DC3,PRDCT3,CUSTK,1055
US,SC2,202022,BRANDA,DC3,PRDCT3,CUSTK,1074
US,SC2,202023,BRANDA,DC3,PRDCT3,CUSTK,1103
US,SC2,202024,BRANDA,DC3,PRDCT3,CUSTK,1140
US,SC2,202025,BRANDA,DC3,PRDCT3,CUSTK,1066
US,SC2,202026,BRANDA,DC3,PRDCT3,CUSTK,1191
US,SC2,202027,BRANDA,DC3,PRDCT3,CUSTK,1103
US,SC2,202028,BRANDA,DC3,PRDCT3,CUSTK,1093
US,SC2,202029,BRANDA,DC3,PRDCT3,CUSTK,1103
US,SC2,202030,BRANDA,DC3,PRDCT3,CUSTK,1151
US,SC2,202031,BRANDA,DC3,PRDCT3,CUSTK,1095
US,SC2,202032,BRANDA,DC3,PRDCT3,CUSTK,1119
US,SC2,202033,BRANDA,DC3,PRDCT3,CUSTK,1060
US,SC2,202034,BRANDA,DC3,PRDCT3,CUSTK,1098
US,SC2,202035,BRANDA,DC3,PRDCT3,CUSTK,1108
US,SC2,202036,BRANDA,DC3,PRDCT3,CUSTK,1135
US,SC2,202037,BRANDA,DC3,PRDCT3,CUSTK,1073
US,SC2,202038,BRANDA,DC3,PRDCT3,CUSTK,1074
US,SC2,202039,BRANDA,DC3,PRDCT3,CUSTK,1122
US,SC2,202040,BRANDA,DC3,PRDCT3,CUSTK,1041
US,SC2,202041,BRANDA,DC3,PRDCT3,CUSTK,1117
US,SC2,202042,BRANDA,DC3,PRDCT3,CUSTK,1108
US,SC2,202043,BRANDA,DC3,PRDCT3,CUSTK,1109
US,SC2,202044,BRANDA,DC3,PRDCT3,CUSTK,1103
US,SC2,202045,BRANDA,DC3,PRDCT3,CUSTK,1157
US,SC2,202046,BRANDA,DC3,PRDCT3,CUSTK,1060
US,SC2,202047,BRANDA,DC3,PRDCT3,CUSTK,1117
US,SC2,202048,BRANDA,DC3,PRDCT3,CUSTK,1062
US,SC2,202049,BRANDA,DC3,PRDCT3,CUSTK,1105
US,SC2,202050,BRANDA,DC3,PRDCT3,CUSTK,1091
US,SC2,202051,BRANDA,DC3,PRDCT3,CUSTK,1106
US,SC2,202052,BRANDA,DC3,PRDCT3,CUSTK,1113
US,SC2,202101,BRANDA,DC3,PRDCT3,CUSTK,1077
US,SC2,202102,BRANDA,DC3,PRDCT3,CUSTK,1091
US,SC2,202103,BRANDA,DC3,PRDCT3,CUSTK,1127
US,SC2,202104,BRANDA,DC3,PRDCT3,CUSTK,1182
US,SC2,202105,BRANDA,DC3,PRDCT3,CUSTK,1104
US,SC2,202106,BRANDA,DC3,PRDCT3,CUSTK,1126
US,SC2,202107,BRANDA,DC3,PRDCT3,CUSTK,1135
US,SC2,202108,BRANDA,DC3,PRDCT3,CUSTK,1117
US,SC2,202109,BRANDA,DC3,PRDCT3,CUSTK,1090
US,SC2,202110,BRANDA,DC3,PRDCT3,CUSTK,1109
US,SC2,202111,BRANDA,DC3,PRDCT3,CUSTK,1185
US,SC2,202112,BRANDA,DC3,PRDCT3,CUSTK,1149
US,SC2,202113,BRANDA,DC3,PRDCT3,CUSTK,1132
US,SC2,202114,BRANDA,DC3,PRDCT3,CUSTK,1147
US,SC2,202115,BRANDA,DC3,PRDCT3,CUSTK,1116
US,SC2,202116,BRANDA,DC3,PRDCT3,CUSTK,1081
US,SC2,202117,BRANDA,DC3,PRDCT3,CUSTK,1072
US,SC2,202118,BRANDA,DC3,PRDCT3,CUSTK,1160
US,SC2,202119,BRANDA,DC3,PRDCT3,CUSTK,1102
US,SC2,202120,BRANDA,DC3,PRDCT3,CUSTK,1116
US,SC2,202121,BRANDA,DC3,PRDCT3,CUSTK,1085
US,SC2,202122,BRANDA,DC3,PRDCT3,CUSTK,1186
US,SC2,202123,BRANDA,DC3,PRDCT3,CUSTK,1149
US,SC2,202124,BRANDA,DC3,PRDCT3,CUSTK,1102
US,SC2,202125,BRANDA,DC3,PRDCT3,CUSTK,1095
US,SC2,202126,BRANDA,DC3,PRDCT3,CUSTK,1146
US,SC2,202127,BRANDA,DC3,PRDCT3,CUSTK,1123
US,SC2,202128,BRANDA,DC3,PRDCT3,CUSTK,1161
US,SC2,202129,BRANDA,DC3,PRDCT3,CUSTK,1110
US,SC2,202130,BRANDA,DC3,PRDCT3,CUSTK,1096
US,SC2,202131,BRANDA,DC3,PRDCT3,CUSTK,1132
US,SC2,202132,BRANDA,DC3,PRDCT3,CUSTK,1144
US,SC2,202133,BRANDA,DC3,PRDCT3,CUSTK,1067
US,SC2,202134,BRANDA,DC3,PRDCT3,CUSTK,1075
US,SC2,202135,BRANDA,DC3,PRDCT3,CUSTK,1129
US,SC2,202136,BRANDA,DC3,PRDCT3,CUSTK,1085
US,SC2,202137,BRANDA,DC3,PRDCT3,CUSTK,1135
US,SC2,202138,BRANDA,DC3,PRDCT3,CUSTK,1106
US,SC2,202139,BRANDA,DC3,PRDCT3,CUSTK,1105
US,SC2,202140,BRANDA,DC3,PRDCT3,CUSTK,1109
US,SC2,202141,BRANDA,DC3,PRDCT3,CUSTK,1093
US,SC2,202142,BRANDA,DC3,PRDCT3,CUSTK,1079
US,SC2,202143,BRANDA,DC3,PRDCT3,CUSTK,1063
US,SC2,202144,BRANDA,DC3,PRDCT3,CUSTK,1132
US,SC2,202145,BRANDA,DC3,PRDCT3,CUSTK,1155
US,SC2,202146,BRANDA,DC3,PRDCT3,CUSTK,1084
US,SC2,202147,BRANDA,DC3,PRDCT3,CUSTK,1074
US,SC2,202148,BRANDA,DC3,PRDCT3,CUSTK,1111
US,SC2,202149,BRANDA,DC3,PRDCT3,CUSTK,1072
US,SC2,202150,BRANDA,DC3,PRDCT3,CUSTK,1074
US,SC2,202151,BRANDA,DC3,PRDCT3,CUSTK,1072
US,SC2,202152,BRANDA,DC3,PRDCT3,CUSTK,1062
US,SC2,202201,BRANDA,DC3,PRDCT3,CUSTK,1068
US,SC2,202202,BRANDA,DC3,PRDCT3,CUSTK,1046
US,SC2,202203,BRANDA,DC3,PRDCT3,CUSTK,1159
US,SC2,202204,BRANDA,DC3,PRDCT3,CUSTK,1121
US,SC2,202205,BRANDA,DC3,PRDCT3,CUSTK,1097
US,SC2,202206,BRANDA,DC3,PRDCT3,CUSTK,1089
US,SC2,202207,BRANDA,DC3,PRDCT3,CUSTK,1087
US,SC2,202208,BRANDA,DC3,PRDCT3,CUSTK,1118
US,SC2,202209,BRANDA,DC3,PRDCT3,CUSTK,1090
US,SC2,202210,BRANDA,DC3,PRDCT3,CUSTK,1119
US,SC2,202211,BRANDA,DC3,PRDCT3,CUSTK,1103
US,SC2,202212,BRANDA,DC3,PRDCT3,CUSTK,1081
US,SC2,202213,BRANDA,DC3,PRDCT3,CUSTK,1089
US,SC2,202214,BRANDA,DC3,PRDCT3,CUSTK,1097
US,SC2,202215,BRANDA,DC3,PRDCT3,CUSTK,1073
US,SC2,202216,BRANDA,DC3,PRDCT3,CUSTK,1146
US,SC2,202217,BRANDA,DC3,PRDCT3,CUSTK,1088
US,SC2,202218,BRANDA,DC3,PRDCT3,CUSTK,1129
US,SC2,202219,BRANDA,DC3,PRDCT3,CUSTK,1072
US,SC2,202220,BRANDA,DC3,PRDCT3,CUSTK,1103
US,SC2,202221,BRANDA,DC3,PRDCT3,CUSTK,1120
US,SC2,202222,BRANDA,DC3,PRDCT3,CUSTK,1117
US,SC2,202223,BRANDA,DC3,PRDCT3,CUSTK,1095
US,SC2,202224,BRANDA,DC3,PRDCT3,CUSTK,1080
US,SC2,202225,BRANDA,DC3,PRDCT3,CUSTK,1126
US,SC2,202226,BRANDA,DC3,PRDCT3,CUSTK,1160
US,SC2,202227,BRANDA,DC3,PRDCT3,CUSTK,1103
US,SC2,202228,BRANDA,DC3,PRDCT3,CUSTK,1134
US,SC2,202229,BRANDA,DC3,PRDCT3,CUSTK,1136
US,SC2,202230,BRANDA,DC3,PRDCT3,CUSTK,1118
US,SC2,202231,BRANDA,DC3,PRDCT3,CUSTK,1100
US,SC2,202232,BRANDA,DC3,PRDCT3,CUSTK,1015
US,SC2,202233,BRANDA,DC3,PRDCT3,CUSTK,1038
US,SC2,202234,BRANDA,DC3,PRDCT3,CUSTK,1115
US,SC2,202235,BRANDA,DC3,PRDCT3,CUSTK,1059
US,SC2,202236,BRANDA,DC3,PRDCT3,CUSTK,1077
US,SC2,202237,BRANDA,DC3,PRDCT3,CUSTK,1072
US,SC2,202238,BRANDA,DC3,PRDCT3,CUSTK,1062
US,SC2,202239,BRANDA,DC3,PRDCT3,CUSTK,1112
US,SC2,202240,BRANDA,DC3,PRDCT3,CUSTK,1091
US,SC2,202241,BRANDA,DC3,PRDCT3,CUSTK,1088
US,SC2,202242,BRANDA,DC3,PRDCT3,CUSTK,1190
US,SC2,202243,BRANDA,DC3,PRDCT3,CUSTK,1095
US,SC2,202244,BRANDA,DC3,PRDCT3,CUSTK,1076
US,SC2,202245,BRANDA,DC3,PRDCT3,CUSTK,1124
US,SC2,202246,BRANDA,DC3,PRDCT3,CUSTK,1134
US,SC2,202247,BRANDA,DC3,PRDCT3,CUSTK,1058
US,SC2,202248,BRANDA,DC3,PRDCT3,CUSTK,1113
US,SC2,202249,BRANDA,DC3,PRDCT3,CUSTK,1115
US,SC2,202250,BRANDA,DC3,PRDCT3,CUSTK,1064
US,SC2,202251,BRANDA,DC3,PRDCT3,CUSTK,1070
US,SC2,202252,BRANDA,DC3,PRDCT3,CUSTK,1070
US,SC2,202301,BRANDA,DC3,PRDCT3,CUSTK,1109
US,SC2,202302,BRANDA,DC3,PRDCT3,CUSTK,1162
US,SC2,202303,BRANDA,DC3,PRDCT3,CUSTK,1079
US,SC2,202304,BRANDA,DC3,PRDCT3,CUSTK,1082
US,SC2,202305,BRANDA,DC3,PRDCT3,CUSTK,1072
US,SC2,202306,BRANDA,DC3,PRDCT3,CUSTK,1149
US,SC2,202307,BRANDA,DC3,PRDCT3,CUSTK,1063
US,SC2,202308,BRANDA,DC3,PRDCT3,CUSTK,1104
US,SC2,202309,BRANDA,DC3,PRDCT3,CUSTK,1146
US,SC2,202310,BRANDA,DC3,PRDCT3,CUSTK,1019
US,SC2,202311,BRANDA,DC3,PRDCT3,CUSTK,1070
US,SC2,202312,BRANDA,DC3,PRDCT3,CUSTK,1126
US,SC2,202313,BRANDA,DC3,PRDCT3,CUSTK,1134
US,SC2,202314,BRANDA,DC3,PRDCT3,CUSTK,1146
US,SC2,202315,BRANDA,DC3,PRDCT3,CUSTK,1147
US,SC2,202001,BRANDA,DC3,PRDCT3,CUSTL,1112
US,SC2,202002,BRANDA,DC3,PRDCT3,CUSTL,1072
US,SC2,202003,BRANDA,DC3,PRDCT3,CUSTL,1093
US,SC2,202004,BRANDA,DC3,PRDCT3,CUSTL,1085
US,SC2,202005,BRANDA,DC3,PRDCT3,CUSTL,1130
US,SC2,202006,BRANDA,DC3,PRDCT3,CUSTL,1047
US,SC2,202007,BRANDA,DC3,PRDCT3,CUSTL,1098
US,SC2,202008,BRANDA,DC3,PRDCT3,CUSTL,1112
US,SC2,202009,BRANDA,DC3,PRDCT3,CUSTL,1087
US,SC2,202010,BRANDA,DC3,PRDCT3,CUSTL,1100
US,SC2,202011,BRANDA,DC3,PRDCT3,CUSTL,1053
US,SC2,202012,BRANDA,DC3,PRDCT3,CUSTL,1180
US,SC2,202013,BRANDA,DC3,PRDCT3,CUSTL,1096
US,SC2,202014,BRANDA,DC3,PRDCT3,CUSTL,1094
US,SC2,202015,BRANDA,DC3,PRDCT3,CUSTL,1077
US,SC2,202016,BRANDA,DC3,PRDCT3,CUSTL,1114
US,SC2,202017,BRANDA,DC3,PRDCT3,CUSTL,1059
US,SC2,202018,BRANDA,DC3,PRDCT3,CUSTL,1083
US,SC2,202019,BRANDA,DC3,PRDCT3,CUSTL,1098
US,SC2,202020,BRANDA,DC3,PRDCT3,CUSTL,1047
US,SC2,202021,BRANDA,DC3,PRDCT3,CUSTL,1101
US,SC2,202022,BRANDA,DC3,PRDCT3,CUSTL,1120
US,SC2,202023,BRANDA,DC3,PRDCT3,CUSTL,1092
US,SC2,202024,BRANDA,DC3,PRDCT3,CUSTL,1108
US,SC2,202025,BRANDA,DC3,PRDCT3,CUSTL,1126
US,SC2,202026,BRANDA,DC3,PRDCT3,CUSTL,1077
US,SC2,202027,BRANDA,DC3,PRDCT3,CUSTL,1080
US,SC2,202028,BRANDA,DC3,PRDCT3,CUSTL,1104
US,SC2,202029,BRANDA,DC3,PRDCT3,CUSTL,1136
US,SC2,202030,BRANDA,DC3,PRDCT3,CUSTL,1095
US,SC2,202031,BRANDA,DC3,PRDCT3,CUSTL,1106
US,SC2,202032,BRANDA,DC3,PRDCT3,CUSTL,1038
US,SC2,202033,BRANDA,DC3,PRDCT3,CUSTL,1059
US,SC2,202034,BRANDA,DC3,PRDCT3,CUSTL,1061
US,SC2,202035,BRANDA,DC3,PRDCT3,CUSTL,1155
US,SC2,202036,BRANDA,DC3,PRDCT3,CUSTL,1012
US,SC2,202037,BRANDA,DC3,PRDCT3,CUSTL,1148
US,SC2,202038,BRANDA,DC3,PRDCT3,CUSTL,1123
US,SC2,202039,BRANDA,DC3,PRDCT3,CUSTL,1090
US,SC2,202040,BRANDA,DC3,PRDCT3,CUSTL,1137
US,SC2,202041,BRANDA,DC3,PRDCT3,CUSTL,1064
US,SC2,202042,BRANDA,DC3,PRDCT3,CUSTL,1096
US,SC2,202043,BRANDA,DC3,PRDCT3,CUSTL,1087
US,SC2,202044,BRANDA,DC3,PRDCT3,CUSTL,1137
US,SC2,202045,BRANDA,DC3,PRDCT3,CUSTL,1075
US,SC2,202046,BRANDA,DC3,PRDCT3,CUSTL,1130
US,SC2,202047,BRANDA,DC3,PRDCT3,CUSTL,1101
US,SC2,202048,BRANDA,DC3,PRDCT3,CUSTL,1088
US,SC2,202049,BRANDA,DC3,PRDCT3,CUSTL,1142
US,SC2,202050,BRANDA,DC3,PRDCT3,CUSTL,1091
US,SC2,202051,BRANDA,DC3,PRDCT3,CUSTL,1118
US,SC2,202052,BRANDA,DC3,PRDCT3,CUSTL,1106
US,SC2,202101,BRANDA,DC3,PRDCT3,CUSTL,1071
US,SC2,202102,BRANDA,DC3,PRDCT3,CUSTL,1107
US,SC2,202103,BRANDA,DC3,PRDCT3,CUSTL,1069
US,SC2,202104,BRANDA,DC3,PRDCT3,CUSTL,1108
US,SC2,202105,BRANDA,DC3,PRDCT3,CUSTL,1071
US,SC2,202106,BRANDA,DC3,PRDCT3,CUSTL,1084
US,SC2,202107,BRANDA,DC3,PRDCT3,CUSTL,1062
US,SC2,202108,BRANDA,DC3,PRDCT3,CUSTL,1120
US,SC2,202109,BRANDA,DC3,PRDCT3,CUSTL,1090
US,SC2,202110,BRANDA,DC3,PRDCT3,CUSTL,1109
US,SC2,202111,BRANDA,DC3,PRDCT3,CUSTL,1105
US,SC2,202112,BRANDA,DC3,PRDCT3,CUSTL,1099
US,SC2,202113,BRANDA,DC3,PRDCT3,CUSTL,1064
US,SC2,202114,BRANDA,DC3,PRDCT3,CUSTL,1145
US,SC2,202115,BRANDA,DC3,PRDCT3,CUSTL,1098
US,SC2,202116,BRANDA,DC3,PRDCT3,CUSTL,1142
US,SC2,202117,BRANDA,DC3,PRDCT3,CUSTL,1084
US,SC2,202118,BRANDA,DC3,PRDCT3,CUSTL,1165
US,SC2,202119,BRANDA,DC3,PRDCT3,CUSTL,1079
US,SC2,202120,BRANDA,DC3,PRDCT3,CUSTL,1045
US,SC2,202121,BRANDA,DC3,PRDCT3,CUSTL,1144
US,SC2,202122,BRANDA,DC3,PRDCT3,CUSTL,1081
US,SC2,202123,BRANDA,DC3,PRDCT3,CUSTL,1120
US,SC2,202124,BRANDA,DC3,PRDCT3,CUSTL,1142
US,SC2,202125,BRANDA,DC3,PRDCT3,CUSTL,1098
US,SC2,202126,BRANDA,DC3,PRDCT3,CUSTL,1077
US,SC2,202127,BRANDA,DC3,PRDCT3,CUSTL,1054
US,SC2,202128,BRANDA,DC3,PRDCT3,CUSTL,1131
US,SC2,202129,BRANDA,DC3,PRDCT3,CUSTL,1076
US,SC2,202130,BRANDA,DC3,PRDCT3,CUSTL,1132
US,SC2,202131,BRANDA,DC3,PRDCT3,CUSTL,1083
US,SC2,202132,BRANDA,DC3,PRDCT3,CUSTL,1140
US,SC2,202133,BRANDA,DC3,PRDCT3,CUSTL,1088
US,SC2,202134,BRANDA,DC3,PRDCT3,CUSTL,1121
US,SC2,202135,BRANDA,DC3,PRDCT3,CUSTL,1075
US,SC2,202136,BRANDA,DC3,PRDCT3,CUSTL,1077
US,SC2,202137,BRANDA,DC3,PRDCT3,CUSTL,1145
US,SC2,202138,BRANDA,DC3,PRDCT3,CUSTL,1164
US,SC2,202139,BRANDA,DC3,PRDCT3,CUSTL,1101
US,SC2,202140,BRANDA,DC3,PRDCT3,CUSTL,1119
US,SC2,202141,BRANDA,DC3,PRDCT3,CUSTL,1095
US,SC2,202142,BRANDA,DC3,PRDCT3,CUSTL,1066
US,SC2,202143,BRANDA,DC3,PRDCT3,CUSTL,1116
US,SC2,202144,BRANDA,DC3,PRDCT3,CUSTL,1075
US,SC2,202145,BRANDA,DC3,PRDCT3,CUSTL,1016
US,SC2,202146,BRANDA,DC3,PRDCT3,CUSTL,1100
US,SC2,202147,BRANDA,DC3,PRDCT3,CUSTL,1070
US,SC2,202148,BRANDA,DC3,PRDCT3,CUSTL,1052
US,SC2,202149,BRANDA,DC3,PRDCT3,CUSTL,1109
US,SC2,202150,BRANDA,DC3,PRDCT3,CUSTL,1079
US,SC2,202151,BRANDA,DC3,PRDCT3,CUSTL,1073
US,SC2,202152,BRANDA,DC3,PRDCT3,CUSTL,1144
US,SC2,202201,BRANDA,DC3,PRDCT3,CUSTL,1100
US,SC2,202202,BRANDA,DC3,PRDCT3,CUSTL,1083
US,SC2,202203,BRANDA,DC3,PRDCT3,CUSTL,1163
US,SC2,202204,BRANDA,DC3,PRDCT3,CUSTL,1144
US,SC2,202205,BRANDA,DC3,PRDCT3,CUSTL,1062
US,SC2,202206,BRANDA,DC3,PRDCT3,CUSTL,1103
